,0
419,-6.788866259334798e-05
420,-0.003665987780040762
421,-0.00013577732518670337
422,0.0
423,0.00020366598778003285
424,0.00013577732518668857
425,0.0
426,-6.788866259334798e-05
427,0.00020366598778003285
428,0.0038696537678207282
429,-0.00013577732518669968
430,-0.00013577732518671448
431,0.00013577732518668857
432,-3.7007434154171884e-18
433,0.0007467752885267909
434,0.0
435,0.00033944331296671774
436,0.0
437,0.0
438,0.0
439,0.00013577732518668857
440,0.0014256619144602301
441,-3.7007434154171884e-18
442,-0.00020366598778004768
443,0.00027155465037337714
444,-6.788866259335168e-05
445,6.788866259334058e-05
446,-0.0004073319755600916
447,-3.7007434154171884e-18
448,0.0
449,-0.00013577732518669968
450,6.788866259334428e-05
451,-0.00013577732518669597
452,-3.7007434154171884e-18
453,-0.0017651052274270515
454,0.0
455,-0.001086218601493579
456,-6.78886625933591e-05
457,6.788866259334058e-05
458,0.0005431093007467543
459,-0.00033944331296674365
460,0.0
461,-3.7007434154171884e-18
462,0.00020366598778003285
463,0.003054989816700556
464,-0.00013577732518669597
465,-0.0006109979633401468
466,-6.788866259335168e-05
467,0.0018329938900203144
468,-7.401486830834377e-18
469,-6.788866259334798e-05
470,-0.0010862186014935677
471,0.0
472,0.0
473,0.0
474,6.788866259334428e-05
475,0.00027155465037337714
476,0.0
477,-0.00013577732518671448
478,0.0
479,-0.00040733197556010273
480,0.0
481,-3.7007434154171884e-18
482,0.0006109979633400986
483,6.788866259334428e-05
484,0.0
485,0.00013577732518668857
486,0.001968771215207025
487,-6.788866259334798e-05
488,0.0
489,0.0006788866259334392
490,-0.00257976917854722
491,-0.0020366598778004397
492,0.002172437202987047
493,0.0003394433129667214
494,-3.7007434154171884e-18
495,0.0
496,-0.0001357773251867182
497,-6.788866259334798e-05
498,-0.00020366598778004768
499,0.0
500,0.0
501,0.0
502,-6.788866259334798e-05
503,-6.788866259334798e-05
504,0.0
505,0.0
506,-0.0018329938900203957
507,0.0
508,6.788866259333319e-05
509,0.0
510,-3.7007434154171884e-18
511,-0.00020366598778004397
512,-0.00013577732518669968
513,0.0
514,-6.788866259334798e-05
515,0.0012219959266802046
516,0.0
517,0.0016293279022402704
518,-0.00020366598778004768
519,0.00013577732518668857
520,0.0
521,-0.00013577732518669597
522,0.0
523,-6.788866259335168e-05
524,-0.00013577732518669597
525,-3.7007434154171884e-18
526,0.002104548540393695
527,-0.0019687712152070915
528,-0.000746775288526839
529,-0.00013577732518669968
530,0.0018329938900202994
531,6.788866259334428e-05
532,0.0020366598778003286
533,0.0
534,-3.7007434154171884e-18
535,0.00020366598778003285
536,-3.7007434154171884e-18
537,0.0004073319755600657
538,0.00013577732518668857
539,-0.00020366598778004768
540,-0.0003394433129667659
541,0.0
542,-3.7007434154171884e-18
543,0.0
544,-0.00027155465037339194
545,6.788866259333688e-05
546,0.0
547,-3.7007434154171884e-18
548,-0.0011541072640869233
549,0.0
550,6.788866259334428e-05
551,-6.788866259335168e-05
552,0.0017651052274269552
553,0.0
554,0.0019008825526136476
555,-0.0027834351663272566
556,-6.788866259335538e-05
557,-0.00027155465037342896
558,-6.788866259334798e-05
559,0.00013577732518668857
560,-6.788866259334798e-05
561,0.0
562,-0.0004752206381534507
563,0.0019008825526136476
564,-0.0016293279022403554
565,6.788866259334428e-05
566,0.0006788866259334318
567,0.00013577732518668488
568,-0.00020366598778005508
569,0.00013577732518668488
570,6.788866259334428e-05
571,0.001357773251866897
572,-0.000339443312966751
573,0.001357773251866897
574,6.788866259334058e-05
575,0.0
576,0.0
577,0.004548540393754212
578,-0.00020366598778005137
579,0.001900882552613655
580,0.0
581,-2.2204460492503132e-17
582,-6.788866259334798e-05
583,0.0
584,6.788866259334428e-05
585,0.0020366598778003325
586,0.0
587,-0.0018329938900203994
588,-0.00033944331296674365
589,0.0
590,0.0
591,-0.005634758995247817
592,-7.401486830834377e-18
593,0.0
594,0.0
595,-0.00027155465037339194
596,0.0
597,6.788866259334428e-05
598,0.0010862186014935049
599,-0.0005431093007467839
600,0.002376103190767076
601,-0.0010862186014935751
602,-3.7007434154171884e-18
603,6.788866259334428e-05
604,-0.00027155465037340674
605,0.00047522063815341373
606,0.0
607,0.0
608,0.00020366598778002177
609,0.0002715546503733809
610,-6.788866259335168e-05
611,0.0021045485403936768
612,0.0
613,6.788866259334428e-05
614,-0.00013577732518669597
615,0.0
616,6.788866259334428e-05
617,-6.788866259334798e-05
618,0.0
619,-0.00040733197556009536
620,0.0
621,-0.00013577732518669597
622,-0.0004073319755600916
623,0.002308214528173724
624,-6.788866259334798e-05
625,-6.788866259334798e-05
626,6.788866259333688e-05
627,0.00013577732518668857
628,-0.0006109979633401393
629,-0.00033944331296673996
630,0.00013577732518668857
631,0.0
632,0.0
633,0.0006109979633400986
634,-0.0011541072640869343
635,0.0
636,-0.00013577732518672928
637,-0.00013577732518671077
638,-6.788866259335538e-05
639,-0.00020366598778004768
640,0.003937542430414087
641,0.00013577732518668857
642,0.0
643,0.0005431093007467543
644,-6.788866259334798e-05
645,6.788866259334058e-05
646,0.0
647,0.0
648,-3.7007434154171884e-18
649,-0.00013577732518669968
650,0.003190767141887267
651,0.0
652,0.00020366598778003285
653,6.788866259334428e-05
654,0.00047522063815341
655,0.0
656,0.0032586558044806
657,0.00027155465037337714
658,0.00013577732518667008
659,0.00013577732518668488
660,0.00020366598778002917
661,0.0
662,0.0004073319755600657
663,0.0003394433129667214
664,-6.788866259335168e-05
665,0.0
666,-6.788866259335168e-05
667,0.00027155465037336234
668,0.0
669,6.788866259334428e-05
670,-0.0006109979633401319
671,0.0
672,0.0027834351663271677
673,-3.7007434154171884e-18
674,0.0
675,0.0
676,0.0
677,-0.0006109979633401393
678,0.0021045485403936915
679,0.0035302104548539954
680,6.788866259334428e-05
681,-3.7007434154171884e-18
682,0.0
683,6.788866259334058e-05
684,0.0
685,-3.7007434154171884e-18
686,6.788866259334058e-05
687,0.001493550577053578
688,0.0
689,0.0
690,-0.00013577732518670337
691,0.0020366598778003286
692,-2.590520390792032e-17
693,0.0
694,-0.0005431093007468135
695,6.788866259331839e-05
696,0.00013577732518668488
697,-3.7007434154171884e-18
698,-2.2204460492503132e-17
699,-0.00027155465037339194
700,0.002783435166327171
701,-0.000339443312966751
702,-6.788866259334798e-05
703,-0.0019008825526137436
704,0.0
705,-6.788866259334798e-05
706,0.0
707,6.788866259333319e-05
708,0.0014256619144602449
709,0.0
710,-6.78886625933591e-05
711,0.0
712,0.0
713,0.00013577732518667008
714,0.0004073319755600472
715,-0.0019687712152070915
716,0.0
717,0.00013577732518668857
718,-0.000610997963340143
719,0.0
720,-0.00013577732518669968
721,-0.002647657841140564
722,6.788866259334428e-05
723,0.0
724,-0.00013577732518669597
725,-6.788866259334798e-05
726,0.0008146639511201314
727,-3.7007434154171884e-18
728,-0.00047522063815343964
729,0.003530210454853992
730,-6.78886625933665e-05
731,0.0
732,0.0
733,0.0
734,0.00013577732518668488
735,0.0
736,0.002647657841140479
737,6.788866259334428e-05
738,-0.00020366598778004768
739,0.0
740,-7.401486830834377e-18
741,-0.00013577732518669968
742,0.0
743,6.788866259334428e-05
744,-0.00020366598778004397
745,0.002104548540393695
746,6.788866259334428e-05
747,0.0
748,6.788866259334428e-05
749,0.0004752206381534026
750,-0.0016293279022403554
751,0.0
752,0.0007467752885267909
753,-6.788866259334798e-05
754,0.0016293279022402665
755,0.0
756,0.00013577732518668488
757,0.0
758,-0.00013577732518670337
759,0.00013577732518668857
760,-6.78886625933628e-05
761,0.00013577732518668488
762,-6.788866259334798e-05
763,0.00013577732518668857
764,-0.00033944331296674365
765,0.0
766,-6.788866259335168e-05
767,0.0
768,6.788866259334428e-05
769,0.0
770,-6.788866259334798e-05
771,0.0
772,-0.00020366598778004397
773,0.0
774,0.0003394433129667214
775,-7.401486830834377e-18
776,-6.788866259334798e-05
777,-6.788866259334798e-05
778,0.00013577732518668857
779,0.001968771215206988
780,0.0
781,0.00013577732518668488
782,-6.788866259334798e-05
783,0.0016293279022402628
784,0.00013577732518668488
785,-0.00047522063815343964
786,0.0008146639511201167
787,0.0006109979633400986
788,0.0
789,0.00027155465037337345
790,0.0
791,-0.00033944331296674365
792,-0.00013577732518669597
793,0.0
794,-0.00549898167006112
795,0.005702647657841112
796,6.788866259334428e-05
797,0.0
798,6.788866259334058e-05
799,-0.0020366598778004397
800,6.788866259334428e-05
801,0.0
802,0.0
803,6.788866259334428e-05
804,0.0
805,0.0
806,0.00203665987780034
807,0.0022403258655804095
808,-6.788866259334798e-05
809,-0.00013577732518670337
810,0.0027155465037338195
811,-6.788866259334798e-05
812,-0.0007467752885268315
813,0.0
814,0.0032586558044806146
815,0.0
816,0.0016293279022402704
817,6.788866259332949e-05
818,-6.788866259334798e-05
819,0.0
820,0.0005431093007467469
821,0.00013577732518668488
822,0.00013577732518668857
823,-0.0021724372029871355
824,-0.00013577732518669597
825,0.0006109979633400912
826,0.0
827,-3.7007434154171884e-18
828,-0.0004073319755600916
829,0.00013577732518668857
830,0.00013577732518668857
831,-0.0015614392396470075
832,-0.000678886625933491
833,0.001968771215206988
834,-7.401486830834377e-18
835,-0.00033944331296674734
836,-0.00013577732518670708
837,6.788866259334428e-05
838,-6.788866259335538e-05
839,0.0
840,-3.7007434154171884e-18
841,-6.78886625933702e-05
842,0.004276985743380816
843,-6.788866259334798e-05
844,-3.7007434154171884e-18
845,0.001900882552613655
846,6.788866259334428e-05
847,6.788866259334428e-05
848,0.0
849,0.0019008825526136697
850,-0.00013577732518670708
851,0.00013577732518667748
852,-0.0006109979633401468
853,0.00013577732518668857
854,-6.788866259334798e-05
855,-0.00033944331296674734
856,-6.788866259334798e-05
857,-3.7007434154171884e-18
858,-0.00013577732518669597
859,0.0
860,-0.00033944331296674365
861,0.0
862,0.0
863,0.00013577732518668857
864,-6.78886625933591e-05
865,6.788866259334058e-05
866,-0.0002715546503733957
867,6.788866259334428e-05
868,0.0
869,-0.0020366598778004397
870,-1.850371707708594e-17
871,6.788866259333688e-05
872,0.0
873,-6.788866259334798e-05
874,0.0
875,0.0018329938900203105
876,-0.0004073319755600916
877,0.0
878,-3.7007434154171884e-18
879,0.0
880,-0.00047522063815343964
881,0.00013577732518668857
882,-6.788866259334798e-05
883,-0.0008146639511201796
884,0.00027155465037337345
885,0.00027155465037337714
886,0.0
887,-0.005091649694501047
888,6.788866259334058e-05
889,-3.7007434154171884e-18
890,0.0
891,6.788866259334428e-05
892,0.00020366598778003285
893,0.0
894,0.0
895,0.0006109979633401023
896,0.0003394433129667214
897,0.005091649694500985
898,6.788866259334428e-05
899,0.0
900,0.0
901,0.0
902,0.0
903,-3.7007434154171884e-18
904,-0.0006788866259334836
905,-0.00040733197556009905
906,-3.7007434154171884e-18
907,-0.0004752206381534359
908,0.0003394433129667214
909,0.0
910,-0.0005431093007467839
911,-0.00027155465037340674
912,0.0004073319755600657
913,-0.00013577732518671448
914,-0.0005431093007467839
915,0.00203665987780034
916,6.788866259334428e-05
917,0.0
918,6.788866259333688e-05
919,-6.788866259334798e-05
920,0.0
921,0.0
922,0.0
923,0.0
924,0.00020366598778002177
925,6.788866259334058e-05
926,-0.0015614392396469925
927,-6.788866259335538e-05
928,6.788866259334058e-05
929,-1.1102230246251566e-17
930,6.788866259334428e-05
931,0.0003394433129667214
932,0.005227427019687684
933,0.0
934,0.0
935,0.00556687033265442
936,-6.788866259334798e-05
937,0.0
938,-0.0012219959266802785
939,6.788866259334058e-05
940,-0.00020366598778004768
941,-0.00020366598778004768
942,0.0
943,0.0
944,-7.401486830834377e-18
945,-6.788866259335168e-05
946,6.788866259334428e-05
947,-3.7007434154171884e-18
948,-0.00027155465037340674
949,-0.0005431093007468024
950,0.0007467752885267613
951,0.0005431093007467543
952,-7.401486830834377e-18
953,-6.78886625933628e-05
954,0.0
955,0.0021724372029870284
956,-6.788866259335168e-05
957,0.0
958,-0.001018329938900231
959,0.0
960,0.00013577732518668857
961,6.788866259334428e-05
962,0.00027155465037336977
963,0.0
964,-6.788866259334798e-05
965,0.0
966,0.0
967,-3.7007434154171884e-18
968,-3.7007434154171884e-18
969,0.00013577732518668857
970,0.0020366598778003325
971,-0.00033944331296674734
972,6.788866259334428e-05
973,6.788866259334428e-05
974,6.788866259334058e-05
975,-0.0005431093007467876
976,6.788866259333319e-05
977,0.0
978,6.788866259334058e-05
979,0.0
980,-0.002172437202987132
981,6.788866259333688e-05
982,0.0017651052274269515
983,0.0
984,0.00027155465037337714
985,-0.00027155465037340674
986,0.0
987,0.0
988,0.00190088255261364
989,0.00033944331296671774
990,-0.00013577732518669597
991,0.0
992,6.788866259333688e-05
993,0.0
994,0.002172437202987043
995,6.788866259334058e-05
996,0.00040733197556006945
997,6.788866259334428e-05
998,0.0
999,0.0019687712152069844
1000,0.0020366598778003286
1001,-0.00013577732518669968
1002,-0.0005431093007467876
1003,0.00020366598778003285
1004,-6.788866259334798e-05
1005,0.0014935505770535744
1006,-0.00027155465037339936
1007,0.0014935505770535891
1008,-3.7007434154171884e-18
1009,0.0
1010,0.0021045485403936876
1011,0.00020366598778003285
1012,-0.00013577732518669597
1013,0.00020366598778003285
1014,0.00040733197556005465
1015,0.0
1016,0.0
1017,-0.00047522063815344333
1018,0.0
1019,0.0
1020,0.0034623217922606477
1021,0.0
1022,6.788866259334428e-05
1023,0.00013577732518668857
