,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0008660305757075548,0.000755852204747498,0.001056913984939456,0.00036560045555233955,0.0005404695984907448,0.0006222734227776527,0.001105517614632845,0.0005376465851441026,0.0004617379163391888,0.0003232231247238815,0.000597278296481818,0.0006134548457339406,0.0003258070209994912,0.001465690671466291,0.00087106873979792,0.0003782806161325425,0.0003902111784555018,0.00027655737358145416,0.00042990551446564496,0.0014158511767163873,0.00043118614121340215,0.0008085314184427261,0.00032550940522924066,0.0002543340378906578,0.0006799604161642492,0.0007642418495379388,0.0008431405876763165,0.0002666121581569314,0.0008708392851985991,0.00047488315613009036
1,0.0002815924526657909,0.0004352603282313794,0.00026820579660125077,0.00046163436491042376,0.0001651332713663578,0.0004901962238363922,0.00018927246856037527,0.00033481416176073253,0.00040037723374553025,0.0004843936476390809,0.00046564117656089365,0.0004448028630577028,0.001051702187396586,0.0007118805078789592,0.0005856787320226431,0.0005181127926334739,0.0004087969718966633,0.0002852341567631811,0.0005157486884854734,0.00022214023920241743,0.00046885653864592314,0.0005383370444178581,0.00031293867505155504,0.0005067005986347795,0.0002927935856860131,0.00044509879080578685,0.0004163393459748477,0.00018673019076231867,0.0008083789143711329,0.001129921991378069
2,0.0005466946749947965,0.0010894316947087646,0.0004972313181497157,0.00018637497851159424,0.0006053130491636693,0.000403139041736722,0.0002535467501729727,0.00042509165359660983,0.0007470020209439099,0.0006052313838154078,0.0005139346467331052,0.00025560351787135005,0.0006579449400305748,0.0005026382277719676,0.000553942983970046,0.0003346606681589037,0.0003445760812610388,0.0003633439482655376,0.0005473924684338272,0.0004788037040270865,0.0002625319757498801,0.0009453216334804893,0.0005474716308526695,0.00037273092311806977,0.0018936111591756344,0.0012442164588719606,0.00043735469807870686,0.00030163591145537794,0.0005590856308117509,0.0003632980806287378
3,0.0009257913334295154,0.0006808839971199632,0.0007297305855900049,0.0007146309944801033,0.0007911940338090062,0.00032736381399445236,0.0005969221238046885,0.0003617665497586131,0.0009643902885727584,0.0005301408818922937,0.0005397524801082909,0.0008082537679001689,0.0008268935489468277,0.0007914467714726925,0.00042147020576521754,0.0004153152694925666,0.0007169098244048655,0.0005208514048717916,0.000908519490621984,0.0006136275478638709,0.0002572032390162349,0.00047610781621187925,0.0009533574339002371,0.0016565927071496844,0.0005471849581226707,0.0010396026773378253,0.0006219607894308865,0.0002864782582037151,0.0006063224864192307,0.0009267381974495947
4,0.0006108517991378903,0.0002776588371489197,0.00042738273623399436,0.00039981803274713457,0.0003353802894707769,0.00038926253910176456,0.0005098569090478122,0.00046410769573412836,0.00014581506547983736,0.0003641405201051384,0.0003944971540477127,0.0001759747974574566,0.0006306945579126477,0.00022674098727293313,0.0002615779230836779,0.0003644149110186845,0.0004072513256687671,0.00035033340100198984,0.00036654589348472655,0.00041072373278439045,0.0003476591082289815,0.0004972323658876121,0.0004345032502897084,0.00027991889510303736,0.0003160171618219465,0.0002669481618795544,0.0004620757244993001,0.00035754666896536946,0.0006303022964857519,0.00030033060465939343
5,0.0011676527792587876,0.0004463953373488039,0.000661129888612777,0.0006030247313901782,0.0010784096084535122,0.002509702229872346,0.0010957566555589437,0.0006795216468162835,0.0016212726477533579,0.0005465963040478528,0.0005257137818261981,0.0004515188338700682,0.00034008154761977494,0.0009190110140480101,0.00040797601104713976,0.0004592688346747309,0.0005980998394079506,0.0010918211191892624,0.0008122051367536187,0.00030191370751708746,0.00046803525765426457,0.0007946637342683971,0.00034629469155333936,0.0009880620054900646,0.0010485098464414477,0.0018458014819771051,0.001068597543053329,0.0007423304487019777,0.0004033976001664996,0.0003689842706080526
6,0.00034287036396563053,0.00025871474645100534,0.00045056926319375634,0.00019138357311021537,0.00015665063983760774,0.00046407102490775287,0.00045190146192908287,0.0006837662076577544,0.0005875829374417663,0.00046763979480601847,0.00038772082189098,0.0002987036423292011,0.0007982490351423621,0.00020799050980713218,0.0004917870974168181,0.00014376708713825792,0.0008418474462814629,0.00029663616442121565,0.00034578354097902775,0.0007090061553753912,0.000517195207066834,0.0011189104989171028,0.00025436992291361094,0.0005790909635834396,0.0003169956908095628,0.00033642721245996654,0.0004228561301715672,0.0003949310048483312,0.00024233675503637642,0.0005117320688441396
7,0.0016170797171071172,0.0008531203493475914,0.0004458912881091237,0.0008417654316872358,0.0004678717814385891,0.001108383759856224,0.0007425252115353942,0.0005253232084214687,0.0004187897720839828,0.0010217400267720222,0.0005676510627381504,0.0005053289933130145,0.000265755457803607,0.0006349512259475887,0.001117762760259211,0.0014681366737931967,0.0016964151291176677,0.00047282729065045714,0.0005998568958602846,0.00048598856665194035,0.00032517994986847043,0.0003791544877458364,0.0008466269355267286,0.0010565536795184016,0.0002505629672668874,0.00028683096752502024,0.0003848987689707428,0.0005691865226253867,0.00030927977059036493,0.0005856991047039628
8,0.000659130746498704,0.0006674875039607286,0.0007216326193884015,0.0013335563708096743,0.0024892992805689573,0.000641685735899955,0.0011910436442121863,0.0003646766417659819,0.0006860447465442121,0.00035461742663756013,0.00025304919108748436,0.00020356275490485132,0.0004380604950711131,0.00029616313986480236,0.0006406515603885055,0.0005405702395364642,0.0009703514515422285,0.0008413903997279704,0.0003057227877434343,0.0006804839940741658,0.0012665640097111464,0.002323273802176118,0.0012466325424611568,0.0011243207845836878,0.0007571729365736246,0.0004322337044868618,0.0013682531425729394,0.0005365864490158856,0.0003213494492229074,0.0005477070808410645
9,0.0009477271814830601,0.0012931349920108914,0.0008262682240456343,0.0015880658756941557,0.0010161027312278748,0.0002750733692664653,0.0012085797498002648,0.0013285534223541617,0.0008972908253781497,0.0010862367926165462,0.0014736090088263154,0.0015857175458222628,0.000910099595785141,0.001519348588772118,0.0013109189458191395,0.0012533928966149688,0.001382513903081417,0.0010315694380551577,0.0007727386546321213,0.0006982249324209988,0.0009571572300046682,0.001113992533646524,0.0007732624071650207,0.001852285349741578,0.0004177110968157649,0.0012356564402580261,0.0010613345075398684,0.0011002124520018697,0.0008575165993534029,0.0008578886045143008
