,name,iter,A,BA,ROC,MCC,F1,R,P
lr-3,Logistic Regression,3,0.7535641547861507,0.6937423034545337,0.6937423034545337,0.3090839311683629,0.6348006220763335,0.6937423034545337,0.6232731246649347
dt-3,Decision Tree,3,0.7780040733197556,0.6747844967269427,0.6747844967269427,0.2971198517626263,0.6400026906131234,0.6747844967269427,0.6262700753851196
rf-3,Random Forest,3,0.814663951120163,0.685251798561151,0.6852517985611511,0.3411344851744762,0.66855086977486,0.685251798561151,0.6570467032967033
xgb-3,XGBoost,3,0.7942973523421588,0.6843768228660314,0.6843768228660314,0.3217598925328668,0.6549879293431753,0.6843768228660314,0.6403774981495189
gnb-3,Gaussian Naive Bayes,3,0.7678207739307535,0.6965778728368657,0.6965778728368657,0.3203983102157162,0.6447448591012948,0.6965778728368657,0.6305526859504132
bnb-3,Bernoulli Naive Bayes,3,0.7596741344195519,0.6862239937779506,0.6862239937779506,0.3020120298298442,0.634948838147084,0.6862239937779506,0.6224483272959728
svc-3,Support Vector,3,0.7657841140529531,0.7064942640482208,0.7064942640482208,0.3324715909717931,0.6480286738351254,0.7064942640482208,0.633826185575671
lr-4,Logistic Regression,4,0.7535641547861507,0.6492805755395683,0.6492805755395684,0.2478698115675506,0.6128693838986088,0.6492805755395683,0.6028925619834711
dt-4,Decision Tree,4,0.7596741344195519,0.6250891178948733,0.6250891178948733,0.2160837699509747,0.6020741758241759,0.6250891178948733,0.5933178609418819
rf-4,Random Forest,4,0.8044806517311609,0.640352582798626,0.640352582798626,0.2692561997048052,0.6341963121624139,0.640352582798626,0.629137098216948
xgb-4,XGBoost,4,0.7881873727087576,0.6418756886382786,0.6418756886382786,0.2580255339040274,0.6265941265941266,0.6418756886382786,0.6173160405166408
gnb-4,Gaussian Naive Bayes,4,0.7535641547861507,0.6715114394970509,0.6715114394970509,0.2788417724068365,0.6243067719761979,0.6715114394970509,0.613334618184933
bnb-4,Bernoulli Naive Bayes,4,0.7596741344195519,0.6584354138310973,0.6584354138310973,0.263808368301699,0.6210031922130933,0.6584354138310973,0.6098158131176998
svc-4,Support Vector,4,0.7678207739307535,0.6465584289325297,0.6465584289325297,0.2515161365842902,0.6187888198757764,0.6465584289325297,0.6079098067287043
lr-5,Logistic Regression,5,0.780040733197556,0.7482338453561475,0.7482338453561475,0.3951372582297525,0.6751531487380544,0.7482338453561475,0.6572443240136305
dt-5,Decision Tree,5,0.8085539714867617,0.7038855402164754,0.7038855402164754,0.3596047525135614,0.6746418903676968,0.7038855402164754,0.6585639397147034
