,name,iter,A,BA,ROC,MCC,F1,R,P
gnb-11,Gaussian Naive Bayes,11,0.7841140529531568,0.6228044591353944,0.6228044591353944,0.2271091221912866,0.6120370922535632,0.6228044591353944,0.6050013854253256
bnb-11,Bernoulli Naive Bayes,11,0.8187372708757638,0.7154384600427766,0.7154384600427766,0.3842169218003958,0.6877683860042727,0.7154384600427766,0.6713048855905999
svc-11,Support Vector,11,0.8207739307535642,0.6999643528420507,0.6999643528420506,0.3666790550194856,0.6810181904086936,0.6999643528420507,0.6680968726163234
lr-12,Logistic Regression,12,0.769857433808554,0.692219197614881,0.6922191976148812,0.3157294505723264,0.6439220367482367,0.692219197614881,0.6296502732240437
dt-12,Decision Tree,12,0.769857433808554,0.6199688897530624,0.6199688897530624,0.2139547299195345,0.6035710968368857,0.6199688897530624,0.5953927025355596
rf-12,Random Forest,12,0.814663951120163,0.685251798561151,0.6852517985611511,0.3411344851744762,0.66855086977486,0.685251798561151,0.6570467032967033
xgb-12,XGBoost,12,0.8105906313645621,0.6717382850476376,0.6717382850476377,0.3189869932148206,0.6579473696038114,0.6717382850476376,0.648121750796579
gnb-12,Gaussian Naive Bayes,12,0.8329938900203666,0.6960431654676259,0.696043165467626,0.376094523231175,0.6875426833053953,0.6960431654676259,0.6803774822589301
bnb-12,Bernoulli Naive Bayes,12,0.7861507128309573,0.6962538077645991,0.6962538077645991,0.3315806145741488,0.6560179347064592,0.6962538077645991,0.6400555041628122
svc-12,Support Vector,12,0.8126272912423625,0.6951681897725063,0.6951681897725063,0.3521184266441838,0.6727615184004636,0.6951681897725063,0.6588212025316456
lr-13,Logistic Regression,13,0.7922606924643585,0.7220817940242401,0.72208179402424,0.3697849760629053,0.6723925898791145,0.7220817940242401,0.6539308176100629
dt-13,Decision Tree,13,0.7352342158859471,0.6051429126968695,0.6051429126968695,0.1760753122544296,0.5791798523206751,0.6051429126968695,0.5737151815331486
rf-13,Random Forest,13,0.8513238289205702,0.61791107654417,0.6179110765441701,0.3049792571936096,0.64050950303395,0.61791107654417,0.6972086720867209
xgb-13,XGBoost,13,0.7780040733197556,0.6080919048544948,0.6080919048544948,0.2007700945123189,0.5990996052345746,0.6080919048544948,0.5932276818156409
gnb-13,Gaussian Naive Bayes,13,0.780040733197556,0.6370795255687343,0.6370795255687343,0.245401471553903,0.6193798449612403,0.6370795255687343,0.6098301916186322
bnb-13,Bernoulli Naive Bayes,13,0.8044806517311609,0.6792565947242206,0.6792565947242206,0.32341105470856,0.6585337583309185,0.6792565947242206,0.6458728902953587
svc-13,Support Vector,13,0.8065173116089613,0.6860133514809774,0.6860133514809774,0.3342904906466445,0.6636525551445402,0.6860133514809774,0.6501910094719765
lr-14,Logistic Regression,14,0.7739307535641547,0.6668286992027999,0.6668286992028,0.2835956237830723,0.6333972353950156,0.6668286992027999,0.6205225453013063
dt-14,Decision Tree,14,0.7759674134419552,0.5902197161189967,0.5902197161189967,0.1714267105183017,0.5851511613616812,0.5902197161189967,0.5814320814320815
rf-14,Random Forest,14,0.8207739307535642,0.6666180569058267,0.6666180569058268,0.3228271440145142,0.6611456176673568,0.6666180569058267,0.6563716545012166
xgb-14,XGBoost,14,0.7963340122199593,0.663344999675935,0.663344999675935,0.2947036827729362,0.6443059982613735,0.663344999675935,0.6329245780590718
gnb-14,Gaussian Naive Bayes,14,0.8431771894093686,0.5964417655065137,0.5964417655065137,0.2551981456066572,0.6149882379298757,0.5964417655065137,0.6688223281143635
bnb-14,Bernoulli Naive Bayes,14,0.7759674134419552,0.651354592002074,0.651354592002074,0.2632244260150209,0.6258658908284843,0.651354592002074,0.6144449889732908
svc-14,Support Vector,14,0.8105906313645621,0.666180569058267,0.6661805690582668,0.311418075094002,0.6545418781821897,0.666180569058267,0.6458973483555253
lr-15,Logistic Regression,15,0.814663951120163,0.7185980944973751,0.7185980944973751,0.3841720630131818,0.6864161139769098,0.7185980944973751,0.6687894104694224
