,name,iter,A,BA,ROC,MCC,F1,R,P
gnb-9,Gaussian Naive Bayes,9,0.7637474541751528,0.7052952232808347,0.7052952232808347,0.329766261142786,0.6462184456370503,0.7052952232808347,0.6324261047702663
bnb-9,Bernoulli Naive Bayes,9,0.7657841140529531,0.6842634000907382,0.6842634000907383,0.3026616633152235,0.6376197719119223,0.6842634000907382,0.6242841530054645
svc-9,Support Vector,9,0.7820773930753564,0.710528874197939,0.7105288741979391,0.3476554852815517,0.6602735296970481,0.710528874197939,0.6435246553552492
lr-10,Logistic Regression,10,0.7678207739307535,0.7465973167412017,0.7465973167412017,0.3860257311855746,0.6661059413027919,0.7465973167412017,0.6510720667063729
dt-10,Decision Tree,10,0.8289205702647657,0.7436645278371896,0.7436645278371896,0.4297652601366079,0.7092544552221971,0.7436645278371896,0.6895004788547809
rf-10,Random Forest,10,0.8370672097759674,0.731787542938622,0.731787542938622,0.4250339423104887,0.7100165367351761,0.731787542938622,0.6948485343794268
xgb-10,XGBoost,10,0.8289205702647657,0.7936839717415256,0.7936839717415257,0.4890086597942622,0.7302056622533883,0.7936839717415256,0.7035601976639713
gnb-10,Gaussian Naive Bayes,10,0.745417515274949,0.7334078682999546,0.7334078682999546,0.3581016446970554,0.6462148592641269,0.7334078682999546,0.6373526831686944
bnb-10,Bernoulli Naive Bayes,10,0.780040733197556,0.6926566854624409,0.6926566854624409,0.3226283653421434,0.6503955696202532,0.6926566854624409,0.635070659335666
svc-10,Support Vector,10,0.7881873727087576,0.7252414284788385,0.7252414284788385,0.3709524820319365,0.6710472067614925,0.7252414284788385,0.6527313878878439
lr-11,Logistic Regression,11,0.7820773930753564,0.7272020221660509,0.727202022166051,0.3693830262341674,0.667775409929365,0.7272020221660509,0.6501349094179623
dt-11,Decision Tree,11,0.780040733197556,0.7204452654092941,0.7204452654092941,0.3592992919951219,0.6634424980959635,0.7204452654092941,0.6464036673553719
rf-11,Random Forest,11,0.8370672097759674,0.7373452589279927,0.7373452589279929,0.4316534971021235,0.7127647127647128,0.7373452589279927,0.6962591778766278
xgb-11,XGBoost,11,0.8167006109979633,0.7531434312009851,0.7531434312009851,0.4290001505975955,0.7039632349000482,0.7531434312009851,0.6817557820280143
gnb-11,Gaussian Naive Bayes,11,0.8207739307535642,0.6888489208633093,0.6888489208633094,0.3523177561528501,0.6747365251430293,0.6888489208633093,0.664321565531243
bnb-11,Bernoulli Naive Bayes,11,0.8187372708757638,0.7154384600427766,0.7154384600427766,0.3842169218003958,0.6877683860042727,0.7154384600427766,0.6713048855905999
svc-11,Support Vector,11,0.8024439918533605,0.7280769978611705,0.7280769978611704,0.3853474843746465,0.6822260920621577,0.7280769978611705,0.6627659574468086
lr-12,Logistic Regression,12,0.7331975560081466,0.676194179791302,0.676194179791302,0.2763652223763903,0.6150678946958952,0.676194179791302,0.6083715367749651
dt-12,Decision Tree,12,0.780040733197556,0.6982144014518115,0.6982144014518116,0.3300437481524529,0.6531215657543565,0.6982144014518115,0.6373876909254268
rf-12,Random Forest,12,0.8207739307535642,0.6999643528420507,0.6999643528420506,0.3666790550194856,0.6810181904086936,0.6999643528420507,0.6680968726163234
xgb-12,XGBoost,12,0.8228105906313645,0.7122788255881781,0.7122788255881781,0.3845131206177557,0.6890980152405075,0.7122788255881781,0.6741228070175438
gnb-12,Gaussian Naive Bayes,12,0.7372708757637475,0.6952654092941862,0.6952654092941862,0.3039016176887016,0.6257820946844148,0.6952654092941862,0.6182444365948427
bnb-12,Bernoulli Naive Bayes,12,0.7861507128309573,0.6962538077645991,0.6962538077645991,0.3315806145741488,0.6560179347064592,0.6962538077645991,0.6400555041628122
svc-12,Support Vector,12,0.7657841140529531,0.6953788320694796,0.6953788320694795,0.3176451669042641,0.642936188241841,0.6953788320694796,0.629106171570517
lr-13,Logistic Regression,13,0.7617107942973523,0.7207693304815608,0.7207693304815608,0.3491475871336748,0.651635790303508,0.7207693304815608,0.6380445795339412
dt-13,Decision Tree,13,0.7678207739307535,0.6854624408581242,0.6854624408581242,0.3054400481503161,0.6394171304885591,0.6854624408581242,0.6257581084644458
rf-13,Random Forest,13,0.8391038696537678,0.7107557197485255,0.7107557197485255,0.402368640040614,0.700528855433314,0.7107557197485255,0.6920476021733994
xgb-13,XGBoost,13,0.7739307535641547,0.766867587011472,0.766867587011472,0.4153397762287706,0.6779985465889151,0.766867587011472,0.6616036736135641
gnb-13,Gaussian Naive Bayes,13,0.824847250509165,0.6690161384405988,0.6690161384405989,0.3308413093044067,0.6652980342422321,0.6690161384405988,0.6619016576643695
bnb-13,Bernoulli Naive Bayes,13,0.8044806517311609,0.6792565947242206,0.6792565947242206,0.32341105470856,0.6585337583309185,0.6792565947242206,0.6458728902953587
svc-13,Support Vector,13,0.8004073319755601,0.7102048091256724,0.7102048091256724,0.3607428236493086,0.6722921434019833,0.7102048091256724,0.6547721307563827
lr-14,Logistic Regression,14,0.7637474541751528,0.6830643593233521,0.6830643593233521,0.2999065688847788,0.6358312020460358,0.6830643593233521,0.6228310502283105
dt-14,Decision Tree,14,0.7270875763747454,0.7448473653509624,0.7448473653509624,0.3662731327205726,0.6385580557264657,0.7448473653509624,0.6369792233220929
rf-14,Random Forest,14,0.824847250509165,0.6634584224512282,0.6634584224512282,0.3233630121808464,0.6616506410256411,0.6634584224512282,0.6599239061509194
