,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.06398230847172906,0.09231302859523319,-0.019395129897539352,-0.03763715197235815,-0.1021650686593072,-0.20786727682495992,-0.03970037076205967,-0.0055778962549516455,0.21557594796562143,-0.03947649287222002,-0.07231410123353968,-0.04962644023293816,0.025725468537156314,0.0042745785383443025,-0.05663840045121116,-0.001812502649690427,0.06891677443297482,-0.0006198176779911479,-0.21025723047246478,-0.06487506385844685,-0.02498358949960166,-0.15019943312611705,0.013519991154455561,0.037227036354835485,-0.046661184594629555,-0.060822582481348794,-0.013536349754446961,-0.09893829694672414,-0.001892442002812811,-0.041629639753293465
1,-0.1600564111222849,-0.1174982182775234,-0.16879865773892255,-0.06673639167308194,-0.24212870544694198,-0.5421399400002773,-0.07526074214369782,-0.06954248173751658,-1.8916583021651636,-0.075079726020839,-0.1209133217298392,-0.12344358346817814,-0.10313947923107232,-0.13898073071987332,-0.28711259007390294,-0.07925157407350258,-0.2745362878145097,-0.03170140053707164,-0.17904822755980507,-0.1110541677527489,-0.06548575764593148,-0.3715882862647261,-0.037229992752966276,-0.11824680422424859,-0.16478733648429722,-0.1608291773150985,-0.0763100967926408,-0.3691728465183508,-0.1517872874417459,-1.522778610049301
2,-0.15884131957072448,-0.13208774450651536,-0.1290613618620208,-0.052708899803765516,-0.26741765495634096,-0.4847442172625332,-0.0813364903594879,-0.069723263870191,-1.31515941180942,-0.04204448199026984,-0.16397938511705287,-0.1354508628783595,-0.12935176483101601,-0.10840402116554788,-0.19831851549670357,-0.0597053979500768,-0.22852352041412535,-0.03043617527255905,-0.32112810956961046,-0.11164768089886706,-0.07639477869103371,-0.17880639351754596,-0.06608122956487636,-0.1369273999792131,-0.10688410802127096,-0.14128780707242963,-0.0579352462588712,-0.1900881951285626,-0.11919368468657264,-0.8954305333421917
3,-0.15316064482680844,-0.12872500649508778,-0.11798274924884454,-0.05488552923711566,-0.2744633375300365,-0.43222708804152515,-0.07809986210563745,-0.06512293512118927,-1.006983114244214,-0.04204448199026984,-0.15828613751872372,-0.12605929189577647,-0.11892107411613269,-0.10012442951420718,-0.20309219888612412,-0.05407353142161734,-0.20173237570815297,-0.0296557384424759,-0.2850106622014837,-0.11164768089886706,-0.07410642423361137,-0.17250241926849638,-0.06253289105013969,-0.12897154264288097,-0.09548656055026794,-0.13807705581018334,-0.05701722806239799,-0.17311634517618354,-0.11919368468657264,-0.30785670723997116
4,-0.08212113167987722,-0.057621724092969895,-0.09111708566929913,-0.042568148531992187,-0.12573718105088236,-0.26230542416526986,-0.054093830861913224,-0.03816830187434088,-0.35128444816483295,-0.056178613455975246,-0.07628338849468755,-0.07321418956347281,-0.061446790542686903,-0.08314831319570146,-0.1330400708309463,-0.04457927980819907,-0.1205231273445618,-0.0239817869657647,-0.13433619466724664,-0.07545083221425672,-0.04085433484264973,-0.1182023430979867,-0.045533581932205906,-0.06557237158276845,-0.07474573819294335,-0.08457022113194826,-0.0385420283112938,-0.12380003936608149,-0.08064601447069449,-0.42317570625177686
5,-0.07441033400465305,-0.04750927081569625,-0.09076807856066385,-0.03916375542095392,-0.11757694814869814,-0.21299797255313443,-0.05422537685314768,-0.03829989724155808,-0.21539042768584257,-0.05348189458622451,-0.06072238562514031,-0.06410604271306942,-0.0522749656777126,-0.05069367236027807,-0.11972660304538585,-0.04418343158280104,-0.09722889241857333,-0.02205146729070067,-0.13587862192942435,-0.059396327302198064,-0.035148107455776005,-0.08760807666777604,-0.03581217053695304,-0.05008214938148539,-0.04307277575786815,-0.06943438272220406,-0.03375872319319411,-0.11651932554955689,-0.07328013656598756,-0.12475537729245927
6,-0.17788802471680804,-0.17554936384702943,-0.18004076542410904,-0.07602607166821379,-0.41071185485723705,-0.5421620836004711,-0.090064486365632,-0.07302028477647794,-1.7256878426279583,-0.10902064228517008,-0.1874338029850407,-0.16048413781201015,-0.15492824906902036,-0.15644670751130813,-0.347749210071402,-0.09030473854809654,-0.3463460450749652,-0.04347105227473661,-0.30177136240185304,-0.160456819085776,-0.09192714295559613,-0.3281665923137295,-0.0952670445579892,-0.1720050106291926,-0.1343690137815824,-0.1857949133188757,-0.07990953380721816,-0.2647131324487486,-0.17260508591467902,-1.5248474701217107
7,-0.11022965894053338,-0.08776868805096479,-0.10189448557373171,-0.05134743842204729,-0.175440696264283,-0.30005950979220203,-0.06336414460859424,-0.04317845085032864,-0.6286412745654066,-0.06151085631380029,-0.08801427157600045,-0.06628150130476482,-0.08317075930969654,-0.09003156847889394,-0.16227648226394065,-0.0607443359349582,-0.12846287969285758,-0.02681316248330175,-0.2010981935743461,-0.08113650215375752,-0.05134275555808446,-0.17625623265768575,-0.053635829171643404,-0.09112416710747993,-0.07338661709992111,-0.08058403202198842,-0.05456019921399003,-0.14934025153277058,-0.11130781610812136,-0.13921908532358543
8,0.06051346670403008,0.09317735085515853,0.0438001113510912,0.037511610089811416,0.13267760284864835,0.01366112479608104,0.0017124834051650494,-0.009305470802905154,0.6340850652286688,0.014298010695541243,0.05819289225430803,0.08076474491387693,0.06386026211928335,0.09522435629584959,0.13948088264202602,0.026822924088590116,0.15336366396040127,-0.005888931523632179,0.08429517658597488,0.033113081250716735,0.04546203078018317,0.0786491375314751,-0.026447138814344632,0.08542423575876965,-0.07646126677806443,0.025547651758251844,-0.00885291679538744,0.0942618505251248,0.013945819436356447,0.45570013415168564
9,0.11831278257720707,0.11587626314663607,0.21404571418331536,0.050735752465795675,0.4732212113813129,0.31532987522223255,0.023150761609854343,0.03562509397688007,1.5206717553967555,0.08299286797960945,0.1111957791765208,0.23347002980387901,0.20706657530977388,0.09125867773220891,0.5172020351071961,0.02550271394567049,0.46746060249501514,0.03149749611700561,0.4818694129577522,0.10404776266682268,0.03410744491651025,-0.038967555996962125,0.02944116011530883,0.24410723929497366,0.2218506297583059,0.24740073573227975,0.04173807304165043,0.5257175921347093,0.23430018407806658,1.8638780806366875
