,name,iter,A,BA,ROC,MCC,F1,R,P
gnb-5,Gaussian Naive Bayes,5,0.8391038696537678,0.6273899799079655,0.6273899799079655,0.2937474884599293,0.6427775475433992,0.6273899799079655,0.6693374687688464
bnb-5,Bernoulli Naive Bayes,5,0.8044806517311609,0.6625834467561086,0.6625834467561086,0.3006746182962621,0.6486373665692646,0.6625834467561086,0.6390135771681906
svc-5,Support Vector,5,0.8167006109979633,0.7142394192753905,0.7142394192753905,0.3806491696644039,0.6856862410378969,0.7142394192753905,0.6690792838874681
lr-6,Logistic Regression,6,0.7515274949083504,0.6703123987296649,0.6703123987296649,0.2762071213383357,0.622574222491053,0.6703123987296649,0.611985936501172
dt-6,Decision Tree,6,0.7637474541751528,0.6608334953658694,0.6608334953658695,0.2693363460375202,0.6244989451476793,0.6608334953658694,0.6127595764983869
rf-6,Random Forest,6,0.790224032586558,0.670863309352518,0.6708633093525179,0.300281254501075,0.6450643927430957,0.670863309352518,0.6319312381143029
xgb-6,XGBoost,6,0.7678207739307535,0.6799047248687536,0.6799047248687535,0.2978950961382988,0.6366645894999221,0.6799047248687536,0.6233173397307743
gnb-6,Gaussian Naive Bayes,6,0.8126272912423625,0.567340722016981,0.567340722016981,0.1593262574077264,0.5754192044514626,0.567340722016981,0.5942403628117914
bnb-6,Bernoulli Naive Bayes,6,0.7576374745417516,0.6350055091062285,0.6350055091062287,0.229498711864856,0.6069754145225843,0.6350055091062285,0.5975324249660533
svc-6,Support Vector,6,0.7413441955193483,0.6809903428608465,0.6809903428608465,0.2862369576721576,0.6218610715260302,0.6809903428608465,0.6131712259371833
lr-7,Logistic Regression,7,0.7494908350305499,0.6857865059303909,0.6857865059303909,0.2963917667288157,0.6287642687222232,0.6857865059303909,0.6182110602499072
dt-7,Decision Tree,7,0.769857433808554,0.6533151856892865,0.6533151856892864,0.2622682803482247,0.6237037539421479,0.6533151856892865,0.6121621621621622
rf-7,Random Forest,7,0.8187372708757638,0.6820921641065526,0.6820921641065525,0.3412359914105299,0.6694002920238158,0.6820921641065526,0.6598668487538409
xgb-7,XGBoost,7,0.7820773930753564,0.6716248622723442,0.6716248622723442,0.2954943315941257,0.6406915748510775,0.6716248622723442,0.6271915077573371
gnb-7,Gaussian Naive Bayes,7,0.824847250509165,0.6023235465681509,0.6023235465681509,0.2340194041026443,0.613711211943794,0.6023235465681509,0.6338037121789982
bnb-7,Bernoulli Naive Bayes,7,0.7556008146639511,0.6560373322963251,0.6560373322963251,0.2583742930569952,0.6175416731578127,0.6560373322963251,0.6069572171131548
svc-7,Support Vector,7,0.8289205702647657,0.6102793440922938,0.6102793440922938,0.2522147370265395,0.6226946721311475,0.6102793440922938,0.6442071361979829
lr-8,Logistic Regression,8,0.7474541751527495,0.6845874651630047,0.6845874651630048,0.2938253032476071,0.6270276892918402,0.6845874651630047,0.616927372008047
dt-8,Decision Tree,8,0.8044806517311609,0.7014874586817033,0.7014874586817033,0.3528496980260676,0.670635586114372,0.7014874586817033,0.6544797257006559
rf-8,Random Forest,8,0.8309572301425662,0.6781709767321278,0.6781709767321278,0.3505946710744663,0.6752257313856281,0.6781709767321278,0.6724700420352594
xgb-8,XGBoost,8,0.7841140529531568,0.6728239030397304,0.6728239030397304,0.2985426800902975,0.6425412087912088,0.6728239030397304,0.6289285368919834
gnb-8,Gaussian Naive Bayes,8,0.7942973523421588,0.6399150949510661,0.6399150949510661,0.2598785438635697,0.628523487419193,0.6399150949510661,0.6206747163061099
bnb-8,Bernoulli Naive Bayes,8,0.7617107942973523,0.6429613066303714,0.6429613066303714,0.2430229398444101,0.6135808697406921,0.6429613066303714,0.6032799550498665
svc-8,Support Vector,8,0.7637474541751528,0.6997375072914641,0.6997375072914641,0.322358642879679,0.6437043339005105,0.6997375072914641,0.6300645733096987
lr-9,Logistic Regression,9,0.7372708757637475,0.6118996694536263,0.6118996694536263,0.1868519936640287,0.5840540593786323,0.6118996694536263,0.5780021686093793
dt-9,Decision Tree,9,0.7494908350305499,0.6024207660898309,0.6024207660898309,0.1775188198161327,0.5834419682579096,0.6024207660898309,0.5769202686915887
rf-9,Random Forest,9,0.8187372708757638,0.65986130014907,0.65986130014907,0.3113114326770594,0.6554711953136704,0.65986130014907,0.6515607717832125
xgb-9,XGBoost,9,0.7881873727087576,0.6863374165532439,0.6863374165532439,0.3197828159999267,0.6522283970796556,0.6863374165532439,0.6371987592460033
gnb-9,Gaussian Naive Bayes,9,0.7637474541751528,0.5996986194827921,0.5996986194827922,0.179874195030441,0.5873949579831934,0.5996986194827921,0.5811313291139241
bnb-9,Bernoulli Naive Bayes,9,0.7291242362525459,0.6237766543521939,0.623776654352194,0.2012349834119815,0.5870479394449116,0.6237766543521939,0.5817915114137651
svc-9,Support Vector,9,0.7759674134419552,0.6624700239808153,0.6624700239808152,0.2788228083505448,0.6321646507573281,0.6624700239808153,0.6196253877356239
lr-10,Logistic Regression,10,0.7657841140529531,0.7342828439950742,0.7342828439950742,0.368974820096596,0.659859642781844,0.7342828439950742,0.6452757013101841
dt-10,Decision Tree,10,0.7637474541751528,0.6719489273446109,0.6719489273446109,0.2847214951111976,0.6302902840525524,0.6719489273446109,0.6178639655249012
rf-10,Random Forest,10,0.8289205702647657,0.704760515911595,0.704760515911595,0.3820025297729358,0.6895212285456187,0.704760515911595,0.678166591473043
