,name,iter,A,BA,ROC,MCC,F1,R,P
dt-9,Decision Tree,9,0.7820773930753564,0.6994134422191975,0.6994134422191977,0.3329839973969304,0.6549905763838269,0.6994134422191975,0.6390056022408963
rf-9,Random Forest,9,0.8228105906313645,0.6567016656944714,0.6567016656944714,0.3116809069417024,0.6558328029198257,0.6567016656944714,0.6549839743589744
xgb-9,XGBoost,9,0.8044806517311609,0.7348337546179273,0.7348337546179273,0.3955758558510673,0.686762360446571,0.7348337546179273,0.6665862068965518
gnb-9,Gaussian Naive Bayes,9,0.7657841140529531,0.6120130922289195,0.6120130922289195,0.1997662139294627,0.5965546560729367,0.6120130922289195,0.589066687280973
bnb-9,Bernoulli Naive Bayes,9,0.7291242362525459,0.6237766543521939,0.623776654352194,0.2012349834119815,0.5870479394449116,0.6237766543521939,0.5817915114137651
svc-9,Support Vector,9,0.7678207739307535,0.6521161449219004,0.6521161449219003,0.2593943888185814,0.6219403468957692,0.6521161449219004,0.6105823595929137
lr-10,Logistic Regression,10,0.7739307535641547,0.7001749951390239,0.7001749951390239,0.3287972378294294,0.6502243015845511,0.7001749951390239,0.635016393442623
dt-10,Decision Tree,10,0.7963340122199593,0.780057035452719,0.780057035452719,0.4457932357208252,0.6992158784611615,0.780057035452719,0.6774028000164224
rf-10,Random Forest,10,0.8289205702647657,0.6992027999222243,0.6992027999222244,0.3750011367381624,0.6864051094890511,0.6992027999222243,0.6764857881136951
xgb-10,XGBoost,10,0.8737270875763747,0.7756011407090544,0.7756011407090543,0.5287206996974175,0.7637517849382256,0.7756011407090544,0.7535780308903333
gnb-10,Gaussian Naive Bayes,10,0.824847250509165,0.5912081145894096,0.5912081145894096,0.2157958380529577,0.6031092563350628,0.5912081145894096,0.6276417233560091
bnb-10,Bernoulli Naive Bayes,10,0.7413441955193483,0.6698749108821052,0.6698749108821052,0.2710074378497212,0.6166915620140028,0.6698749108821052,0.6080869314198524
svc-10,Support Vector,10,0.7861507128309573,0.7351578196901938,0.7351578196901938,0.3823174910666432,0.6739852153512461,0.7351578196901938,0.6553920938798236
lr-11,Logistic Regression,11,0.745417515274949,0.6722729924168773,0.6722729924168773,0.2760827024053975,0.6201031214989137,0.6722729924168773,0.6106117353308365
dt-11,Decision Tree,11,0.8065173116089613,0.7138019314278307,0.7138019314278308,0.370568079018173,0.6782681868658651,0.7138019314278307,0.660569996105919
rf-11,Random Forest,11,0.8553971486761711,0.7092326139088729,0.7092326139088728,0.4256860752971565,0.7127590326700449,0.7092326139088729,0.7165157612340711
xgb-11,XGBoost,11,0.8472505091649695,0.8211484866161125,0.8211484866161125,0.5393752704539087,0.7562565775974477,0.8211484866161125,0.7264728735316971
gnb-11,Gaussian Naive Bayes,11,0.8411405295315683,0.6174735886966103,0.6174735886966103,0.283029456515231,0.6349790316431567,0.6174735886966103,0.6704759217456734
bnb-11,Bernoulli Naive Bayes,11,0.7983706720977597,0.6812171884114331,0.6812171884114331,0.320789600467561,0.6558045671800319,0.6812171884114331,0.641964965727342
svc-11,Support Vector,11,0.7983706720977597,0.697890336379545,0.6978903363795449,0.3429896134178816,0.6647215842075858,0.697890336379545,0.6486200350467289
lr-12,Logistic Regression,12,0.7637474541751528,0.6775066433339815,0.6775066433339815,0.2923375613739921,0.6330911152339724,0.6775066433339815,0.6203634525797662
dt-12,Decision Tree,12,0.8004073319755601,0.6879739451681898,0.6879739451681898,0.3315405494643428,0.6607968644258967,0.6879739451681898,0.6461893240586722
rf-12,Random Forest,12,0.8553971486761711,0.7036748979195022,0.7036748979195022,0.4193441795956993,0.7094359752285855,0.7036748979195022,0.7158458685349268
xgb-12,XGBoost,12,0.8065173116089613,0.7304750793959427,0.7304750793959426,0.3917894476195046,0.6862408771398782,0.7304750793959427,0.6665027859718126
gnb-12,Gaussian Naive Bayes,12,0.8044806517311609,0.6681411627454793,0.6681411627454793,0.3083241677284825,0.6520198440822111,0.6681411627454793,0.64134521085322
bnb-12,Bernoulli Naive Bayes,12,0.7596741344195519,0.6528776978417266,0.6528776978417267,0.2560133412113644,0.6180247890295358,0.6528776978417266,0.6071818057890671
svc-12,Support Vector,12,0.7861507128309573,0.6740229438071165,0.6740229438071166,0.3016219150174444,0.6444016802201669,0.6740229438071165,0.630695093457944
lr-13,Logistic Regression,13,0.7311608961303462,0.6694374230345452,0.6694374230345452,0.2663037225000145,0.6108602718670445,0.6694374230345452,0.604636967659302
dt-13,Decision Tree,13,0.7841140529531568,0.6672661870503598,0.6672661870503597,0.2908966652128316,0.6394707675256304,0.6672661870503598,0.6264763538348443
rf-13,Random Forest,13,0.8431771894093686,0.7020383693045564,0.7020383693045563,0.3975595628981012,0.6987033893577513,0.7020383693045564,0.6955737499215761
xgb-13,XGBoost,13,0.8105906313645621,0.6772960010370083,0.6772960010370082,0.3264841718515804,0.6612662735061755,0.6772960010370083,0.6503021978021978
gnb-13,Gaussian Naive Bayes,13,0.824847250509165,0.5912081145894096,0.5912081145894096,0.2157958380529577,0.6031092563350628,0.5912081145894096,0.6276417233560091
bnb-13,Bernoulli Naive Bayes,13,0.769857433808554,0.6644306176680277,0.6644306176680278,0.2778137447736511,0.6298097773507609,0.6644306176680277,0.6173450508788159
svc-13,Support Vector,13,0.7739307535641547,0.7279635750858773,0.7279635750858773,0.3653317851901372,0.6626515718910353,0.7279635750858773,0.6463691219309197
lr-14,Logistic Regression,14,0.7270875763747454,0.6114621816060666,0.6114621816060666,0.1826037606088151,0.5793222506393862,0.6114621816060666,0.5747879973907372
dt-14,Decision Tree,14,0.8044806517311609,0.7014874586817033,0.7014874586817033,0.3528496980260676,0.670635586114372,0.7014874586817033,0.6544797257006559
