,name,iter,A,BA,ROC,MCC,F1,R,P
gnb-7,Gaussian Naive Bayes,7,0.8228105906313645,0.5511050618964288,0.5511050618964289,0.1385316519788616,0.558165513389394,0.5511050618964288,0.593880223836171
bnb-7,Bernoulli Naive Bayes,7,0.7556008146639511,0.6560373322963251,0.6560373322963251,0.2583742930569952,0.6175416731578127,0.6560373322963251,0.6069572171131548
svc-7,Support Vector,7,0.8228105906313645,0.7178365415775487,0.7178365415775487,0.3914809543774816,0.6919765505007895,0.7178365415775487,0.6758857083049872
lr-8,Logistic Regression,8,0.769857433808554,0.7033346295936225,0.7033346295936224,0.3305796317367399,0.649145993663722,0.7033346295936225,0.6343633560323783
dt-8,Decision Tree,8,0.7922606924643585,0.6665046341305334,0.6665046341305334,0.2958365502549852,0.6437777398429498,0.6665046341305334,0.6314066496163683
rf-8,Random Forest,8,0.8085539714867617,0.6760969602696221,0.6760969602696221,0.3229128895512332,0.6592694306638318,0.6760969602696221,0.6480331262939959
xgb-8,XGBoost,8,0.7617107942973523,0.6596344545984834,0.6596344545984834,0.2665603593365206,0.6227467050178294,0.6596344545984834,0.6112767687720249
gnb-8,Gaussian Naive Bayes,8,0.8228105906313645,0.5788936418432822,0.5788936418432822,0.1918737100768234,0.5899732196849713,0.5788936418432822,0.6166618746405981
bnb-8,Bernoulli Naive Bayes,8,0.7617107942973523,0.6429613066303714,0.6429613066303714,0.2430229398444101,0.6135808697406921,0.6429613066303714,0.6032799550498665
svc-8,Support Vector,8,0.8065173116089613,0.7138019314278307,0.7138019314278308,0.370568079018173,0.6782681868658651,0.7138019314278307,0.660569996105919
lr-9,Logistic Regression,9,0.7494908350305499,0.6746710739516495,0.6746710739516495,0.28123381596641,0.6235437120149602,0.6746710739516495,0.6132019994119376
dt-9,Decision Tree,9,0.7861507128309573,0.5850994879771858,0.5850994879771858,0.1692635842475257,0.5846257966273759,0.5850994879771858,0.5841666666666667
rf-9,Random Forest,9,0.8228105906313645,0.6956056776200661,0.6956056776200661,0.3633183302282587,0.6800152812422751,0.6956056776200661,0.6687070266644306
xgb-9,XGBoost,9,0.790224032586558,0.6930941733100007,0.6930941733100006,0.3303161167733875,0.6570043066906304,0.6930941733100007,0.6412636320531058
gnb-9,Gaussian Naive Bayes,9,0.835030549898167,0.580530170458228,0.5805301704582281,0.213093881664161,0.5949876269132458,0.580530170458228,0.6409689130928069
bnb-9,Bernoulli Naive Bayes,9,0.7291242362525459,0.6237766543521939,0.623776654352194,0.2012349834119815,0.5870479394449116,0.6237766543521939,0.5817915114137651
svc-9,Support Vector,9,0.7637474541751528,0.6719489273446109,0.6719489273446109,0.2847214951111976,0.6302902840525524,0.6719489273446109,0.6178639655249012
lr-10,Logistic Regression,10,0.7617107942973523,0.7263270464709314,0.7263270464709314,0.3564451405428628,0.6539441583084847,0.7263270464709314,0.6403424162044852
dt-10,Decision Tree,10,0.7657841140529531,0.6509171041545143,0.6509171041545143,0.2565471678239642,0.6201863249588,0.6509171041545143,0.6090274851336798
rf-10,Random Forest,10,0.8289205702647657,0.721433663879707,0.721433663879707,0.4027155032357741,0.6984029484029484,0.721433663879707,0.68310198831663
xgb-10,XGBoost,10,0.8167006109979633,0.7309125672435025,0.7309125672435025,0.4015856220040747,0.6938902743142146,0.7309125672435025,0.6746018132810585
gnb-10,Gaussian Naive Bayes,10,0.835030549898167,0.5916456024369694,0.5916456024369693,0.2319809265181523,0.6070253445975989,0.5916456024369694,0.6468023255813954
bnb-10,Bernoulli Naive Bayes,10,0.7413441955193483,0.6698749108821052,0.6698749108821052,0.2710074378497212,0.6166915620140028,0.6698749108821052,0.6080869314198524
svc-10,Support Vector,10,0.8004073319755601,0.6990893771469311,0.6990893771469311,0.3462411436084532,0.6666805209199225,0.6990893771469311,0.6505390835579514
lr-11,Logistic Regression,11,0.7535641547861507,0.6603960075183096,0.6603960075183096,0.2634583015439146,0.6187129774029791,0.6603960075183096,0.6081857923497268
dt-11,Decision Tree,11,0.8085539714867617,0.6760969602696221,0.6760969602696221,0.3229128895512332,0.6592694306638318,0.6760969602696221,0.6480331262939959
rf-11,Random Forest,11,0.8411405295315683,0.6786084645796876,0.6786084645796876,0.3655323782969625,0.6826272871917263,0.6786084645796876,0.6870206990159484
xgb-11,XGBoost,11,0.814663951120163,0.7185980944973751,0.7185980944973751,0.3841720630131818,0.6864161139769098,0.7185980944973751,0.6687894104694224
gnb-11,Gaussian Naive Bayes,11,0.835030549898167,0.547183874522004,0.547183874522004,0.1481039395728487,0.5530394129083737,0.547183874522004,0.6162196679438059
bnb-11,Bernoulli Naive Bayes,11,0.7983706720977597,0.6812171884114331,0.6812171884114331,0.320789600467561,0.6558045671800319,0.6812171884114331,0.641964965727342
svc-11,Support Vector,11,0.7739307535641547,0.6279246872772053,0.6279246872772053,0.2281432459096062,0.6105875376008345,0.6279246872772053,0.6017187177901464
lr-12,Logistic Regression,12,0.7657841140529531,0.7064942640482208,0.7064942640482208,0.3324715909717931,0.6480286738351254,0.7064942640482208,0.633826185575671
dt-12,Decision Tree,12,0.7759674134419552,0.7180471838745219,0.718047183874522,0.3536218468128612,0.6596980694591461,0.7180471838745219,0.6433731088855743
rf-12,Random Forest,12,0.824847250509165,0.7023624343768229,0.7023624343768229,0.3742401144012375,0.6852376408849663,0.7023624343768229,0.6730257689110557
xgb-12,XGBoost,12,0.7881873727087576,0.6863374165532439,0.6863374165532439,0.3197828159999267,0.6522283970796556,0.6863374165532439,0.6371987592460033
gnb-12,Gaussian Naive Bayes,12,0.8329938900203666,0.612677425627066,0.612677425627066,0.2620093966567762,0.6267059783414923,0.612677425627066,0.6523129490099877
